"[run number]","template","pherosim-amount","pherotimer","density","rock-stigmergy","pheromone-stigmergy","pheromone-sim-stigmergy","number","template-radius","template-width","pheromone-following","pheromone-drop-concentration","ant-stigmergy","[step]","entrance / amount-of-flood-fills"
"898","true","261","1","12","true","true","false","200","15","5","false","20","false","100000","1"
"894","true","261","1","12","true","true","false","200","15","5","false","20","false","100000","1"
"899","true","261","1","12","true","true","false","200","15","5","false","20","false","100000","1"
"901","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.2742099898063201"
"900","true","261","1","12","true","true","false","200","15","5","false","20","false","100000","0.9949031600407747"
"902","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.382262996941896"
"903","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.36187563710499493"
"904","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.18960244648318042"
"905","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.2273190621814475"
"906","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.09887869520897044"
"907","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.3160040774719674"
"909","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.36289500509684"
"908","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.29255861365953106"
"911","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.1743119266055046"
"910","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.7237512742099899"
"912","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.18042813455657492"
"913","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.14475025484199797"
"914","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.20285423037716616"
"915","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.4475025484199796"
"916","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.2640163098878695"
"917","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.4954128440366973"
"919","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.4923547400611621"
"918","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.33741080530071355"
"920","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.34964322120285424"
"921","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.4240570846075433"
"922","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.7502548419979612"
"924","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.34046890927624873"
"925","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.4291539245667686"
"927","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.3435270132517839"
"926","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.44954128440366975"
"923","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.363914373088685"
"928","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.4271151885830785"
"929","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.3659531090723751"
"931","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.5402650356778798"
"930","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.40978593272171254"
"932","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.14169215086646278"
"933","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.28440366972477066"
"934","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.21712538226299694"
"936","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.5494393476044852"
"935","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.16819571865443425"
"937","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.3527013251783894"
"941","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.43730886850152906"
"940","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.4087665647298675"
"938","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.07339449541284404"
"939","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.363914373088685"
"943","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.3934760448521916"
"942","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.30988786952089703"
"944","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.4199796126401631"
"945","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.3761467889908257"
"946","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.1111111111111111"
"947","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.1365953109072375"
"948","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.24464831804281345"
"949","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.3384301732925586"
"950","true","261","1","12","true","false","false","50","15","5","false","20","true","100000","0.37920489296636084"
"951","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.2996941896024465"
"952","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.43119266055045874"
"953","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.47910295616717635"
"954","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.38634046890927626"
"955","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.5402650356778798"
"956","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.3394495412844037"
"957","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.2793068297655454"
"958","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.3934760448521916"
"959","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.30784913353720694"
"960","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.3037716615698267"
"961","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.24566768603465852"
"963","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.42507645259938837"
"962","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.16819571865443425"
"964","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.3129459734964322"
"967","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.5259938837920489"
"966","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.3343527013251784"
"968","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.46687054026503566"
"965","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.5198776758409785"
"969","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.2670744138634047"
"970","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.436289500509684"
"971","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.21202854230377166"
"972","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.44036697247706424"
"973","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.36289500509684"
"974","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.3302752293577982"
"975","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.2823649337410805"
"976","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.35372069317023447"
"977","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.29561671763506625"
"978","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.1325178389398573"
"979","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.42507645259938837"
"981","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.3119266055045872"
"982","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.22324159021406728"
"983","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.5708460754332314"
"984","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.4169215086646279"
"985","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.37920489296636084"
"980","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.3506625891946993"
"986","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.5881753312945973"
"987","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.4740061162079511"
"989","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.5219164118246687"
"988","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.564729867482161"
"991","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.5433231396534148"
"990","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.35575942915392456"
"992","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.34046890927624873"
"993","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.44954128440366975"
"994","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.4475025484199796"
"995","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.47910295616717635"
"996","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.18552497451580022"
"998","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.5983690112130479"
"999","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.5545361875637105"
"997","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.3149847094801223"
"1000","true","261","1","12","true","false","false","50","15","5","false","20","false","100000","0.24566768603465852"
"1002","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.7757390417940877"
"1003","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.6187563710499491"
"1001","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.4709480122324159"
"1005","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.8532110091743119"
"1004","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.7951070336391437"
"1006","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.7920489296636085"
"1007","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.8654434250764526"
"1008","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.5300713557594292"
"1009","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.6442405708460754"
"1010","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.17227319062181448"
"1011","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.7706422018348624"
"1012","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.6748216106014271"
"1013","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.47706422018348627"
"1014","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.3384301732925586"
"1015","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.7308868501529052"
"1017","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.6350662589194699"
"1018","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.6717635066258919"
"1016","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.45769622833843016"
"1019","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.5555555555555556"
"1020","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.7502548419979612"
"1021","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.6829765545361876"
"1022","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.7471967380224261"
"1024","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.6574923547400612"
"1025","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.6941896024464832"
"1026","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.6513761467889908"
"1023","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.6126401630988787"
"1027","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.601427115188583"
"1029","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.709480122324159"
"1028","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.48521916411824667"
"1031","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.7186544342507645"
"1030","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.5147808358817533"
"1032","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.6309887869520897"
"1033","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.28950050968399593"
"1034","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.40672782874617736"
"1035","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.4077471967380224"
"1036","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.43425076452599387"
"1037","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.5056065239551478"
"1040","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.5586136595310908"
"1041","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.6880733944954128"
"1039","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.47910295616717635"
"1043","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.5912334352701325"
"1042","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.5657492354740061"
"1038","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.5392456676860347"
"1044","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.42507645259938837"
"1045","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.7196738022426096"
"1046","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.5392456676860347"
"1047","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.7951070336391437"
"1048","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.5494393476044852"
"1049","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.582059123343527"
"1050","true","261","1","12","true","false","false","100","15","5","false","20","true","100000","0.7726809378185525"
"1051","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.7900101936799184"
"1054","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.6758409785932722"
"1056","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.7268093781855249"
"1053","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.4892966360856269"
"1052","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.6279306829765545"
"1057","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.7757390417940877"
"1055","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.5728848114169215"
"1058","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.46687054026503566"
"1059","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.9021406727828746"
"1060","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.6503567787971458"
"1061","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.5698267074413863"
"1062","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.5321100917431193"
"1063","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.6442405708460754"
"1064","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.5851172273190621"
"1066","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.7145769622833843"
"1065","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.3363914373088685"
"1067","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.6085626911314985"
"1068","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.6422018348623854"
"1070","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.5524974515800204"
"1071","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.7196738022426096"
"1069","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.45769622833843016"
"1072","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.46279306829765543"
"1073","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.43017329255861364"
"1075","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.6483180428134556"
"1074","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.39143730886850153"
"1076","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.8042813455657493"
"1078","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.6870540265035678"
"1077","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.5718654434250765"
"1079","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.6299694189602446"
"1080","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.32313965341488277"
"1081","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.6748216106014271"
"1082","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.7145769622833843"
"1084","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.6381243628950051"
"1085","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.5932721712538226"
"1083","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.4658511722731906"
"1086","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.7349643221202854"
"1087","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.6381243628950051"
"1088","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.5361875637104995"
"1089","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.6279306829765545"
"1090","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.6788990825688074"
"1092","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.7329255861365953"
"1091","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.5382262996941896"
"1093","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.4648318042813456"
"1094","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.6289500509683996"
"1095","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.7533129459734964"
"1096","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.7084607543323139"
"1098","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.6085626911314985"
"1099","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.5800203873598369"
"1100","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.5922528032619776"
"1097","true","261","1","12","true","false","false","100","15","5","false","20","false","100000","0.7533129459734964"
"1101","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9673802242609582"
"1102","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","1"
"1103","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9989806320081549"
"1105","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9887869520897044"
"1104","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9836901121304791"
"1106","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9979612640163099"
"1107","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9785932721712538"
"1108","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","1"
"1109","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9745158002038736"
"1110","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9928644240570846"
"1111","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9908256880733946"
"1113","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9857288481141692"
"1114","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","1"
"1112","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9867482161060143"
"1115","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9408766564729868"
"1116","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","1"
"1117","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9959225280326198"
"1118","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9704383282364933"
"1119","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9643221202854231"
"1120","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9694189602446484"
"1121","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9796126401630989"
"1122","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9694189602446484"
"1123","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9989806320081549"
"1124","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.891946992864424"
"1125","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9887869520897044"
"1127","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","1"
"1128","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9459734964322121"
"1126","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9429153924566769"
"1129","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","1"
"1130","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9949031600407747"
"1131","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9989806320081549"
"1132","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9918450560652395"
"1133","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9571865443425076"
"1134","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9561671763506626"
"1135","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9979612640163099"
"1136","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9836901121304791"
"1137","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9235474006116208"
"1138","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9887869520897044"
"1139","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9367991845056065"
"1142","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9989806320081549"
"1141","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9989806320081549"
"1140","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9011213047910296"
"1143","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","1"
"1144","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","1"
"1145","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9847094801223242"
"1146","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","1"
"1147","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","1"
"1148","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9683995922528033"
"1149","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9143730886850153"
"1150","true","261","1","12","true","false","false","200","15","5","false","20","true","100000","0.9949031600407747"
"1151","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9979612640163099"
"1152","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9898063200815495"
"1153","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9969418960244648"
"1155","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9836901121304791"
"1156","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9021406727828746"
"1154","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","1"
"1158","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","1"
"1157","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.944954128440367"
"1159","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9877675840978594"
"1160","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.963302752293578"
"1161","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9877675840978594"
"1162","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9571865443425076"
"1163","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9836901121304791"
"1164","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9928644240570846"
"1165","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9745158002038736"
"1166","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9857288481141692"
"1167","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9938837920489296"
"1169","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9938837920489296"
"1170","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","1"
"1171","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9908256880733946"
"1172","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.981651376146789"
"1168","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9949031600407747"
"1173","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9949031600407747"
"1174","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9908256880733946"
"1175","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","1"
"1176","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9928644240570846"
"1178","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","1"
"1179","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9969418960244648"
"1177","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9877675840978594"
"1180","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9989806320081549"
"1181","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9918450560652395"
"1182","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","1"
"1183","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","1"
"1185","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9469928644240571"
"1186","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9867482161060143"
"1187","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9867482161060143"
"1184","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9734964322120285"
"1188","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9745158002038736"
"1189","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9755351681957186"
"1190","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9836901121304791"
"1191","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9714576962283384"
"1192","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9989806320081549"
"1194","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9938837920489296"
"1193","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.963302752293578"
"1195","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9673802242609582"
"1196","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9857288481141692"
"1198","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9592252803261978"
"1197","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9276248725790011"
"1199","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9908256880733946"
"1200","true","261","1","12","true","false","false","200","15","5","false","20","false","100000","0.9469928644240571"
"1201","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.34046890927624873"
"1202","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.046890927624872576"
"1203","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.4566768603465851"
"1204","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.4016309887869521"
"1205","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.15698267074413863"
"1206","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.11314984709480122"
"1207","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.29867482161060144"
"1208","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.4648318042813456"
"1210","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.5045871559633027"
"1209","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0"
"1212","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.44240570846075433"
"1211","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.6330275229357798"
"1213","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.22629969418960244"
"1214","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.2609582059123344"
"1216","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.18552497451580022"
"1215","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.27522935779816515"
"1217","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.308868501529052"
"1219","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.27217125382262997"
"1218","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0"
"1220","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.22018348623853212"
"1221","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.19571865443425077"
"1222","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.19775739041794088"
"1223","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.43934760448521915"
"1225","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.11824668705402651"
"1226","true","261","1","15","true","true","false","50","15","5","false","20","true","100000","0.2599388379204893"
